https://www.imdb.com/name/nm1659348	Lauren Cohan is a British-American actress and model, best known for her role as Maggie Greene on The Walking Dead (2010) and recurring roles on The Vampire Diaries (2009), Supernatural (2005), and Chuck (2007). After her film debut on Casanova (2005) as Sister Beatrice, she starred in the sequel to Van Wilder (2002), Van Wilder 2: The Rise of Taj (2006), as Charlotte Higginson. Her next role was in the 2007 film, Float (2008). In February 2010, she was cast in Death Race 2 (2010), with Sean Bean and Danny Trejo, and also the supernatural-horror film The Boy (2016), where Lauren played the main character, Greta Evans. In 2016, Cohan also appeared as Martha Wayne in Batman v Superman: Dawn of Justice (2016).She was born in Cherry Hill, New Jersey, and moved to the United Kingdom as a teen. She graduated from the University of Winchester / King Alfred's College where she studied Drama and English Literature, before touring with a theatre company she co-founded at the University. Lauren then split her time and work between London and Los Angeles, working on several films as well as some non-commercial projects.
https://www.imdb.com/name/nm1318596	Jemaine Clement was born and raised in Masterton, New Zealand, the oldest of three brothers. His mother is Maori. Clement was educated at Makoura College in Masterton, NZ. He went on to study drama and film at Victoria University of Wellington. Whilst there he met Taika Waititi, and they formed comedy troupes So You're a Man and The Humourbeasts. The Humourbeasts proved popular in New Zealand, touring extensively.Clement also met Bret McKenzie at Victoria University, and they formed musical-comedy duo Flight of the Conchords. Flight of the Conchords went on to have considerable international success including tours, radio shows and TV spots, culminating in the well-received series Flight of the Conchords (2007). Clement was nominated for an Emmy for his performance in the show.Film roles followed, including playing Jarrod in Taika Waititi's Eagle vs Shark (2007), Chevalier in Gentlemen Broncos (2009), Kieran in Dinner for Schmucks (2010) and Boris The Animal in the hit sequel Men in Black 3 (2012).
https://www.imdb.com/name/nm2566697	"Elizabeth Gillies (born July 26, 1993) is an American actress, singer and songwriter. Elizabeth began acting professionally at the age of 12. With a strong background in musical theater, Elizabeth made her Broadway debut at age 15, starring as the character ""Lucy"" in the original Broadway cast of ""13"". Shortly after the closing of ""13"", she went on to land the role of ""Jade West"" in the hit Nickelodeon series, Victorious (2010). Elizabeth has played recurring roles in television series, such as The Black Donnellys (2007) and most recently, the animated series, Winx Club (2004), where she voices the character of ""Daphne"". Elizabeth has also guest-starred on television shows, including Big Time Rush (2009) and White Collar (2009). Her film credits include The Clique (2008) and Harold (2008).In addition to acting, Elizabeth is also focusing heavily on music and is working on her album. Elizabeth plays piano and has been singing ever since she could. Having a strong passion for classic rock music, some of her more well-known covers include ""Wild Horses"" by The Rolling Stones, ""Jealous Guy"" by John Lennon, ""Father & Son"" by Cat Stevens and ""Fast Car"" by Tracy Chapman."
https://www.imdb.com/name/nm5857106	Natasia Demetriou was born as Natasia Charlotte Demetriou. She is an actress and writer, known for What We Do in the Shadows (2019), Stath Lets Flats (2018) and Pls Like (2017).
https://www.imdb.com/name/nm0007814	Hiam Abbass was born on November 30, 1960 in Nazareth, Israel. She is known for her work on Blade Runner 2049 (2017), The Visitor (2007) and Inheritance (2012).
https://www.imdb.com/name/nm1875040	Fiona Dourif is an American actress and producer. She began her career as a segment producer for documentaries on The History Channel and TLC. Her first acting role was HBO's Deadwood. She went on to appear in Dirk Gently's Holistic Detective Agency, Paul Thomas Anderson's The Master, Gus Van Sant's When We Rise and has portrayed Nice Pierce in the last two installments of The Child's Play franchise. She went to college in Ireland and lives in Los Angeles.
https://www.imdb.com/name/nm3106310	"Madison De La Garza was born to Eddie De La Garza and Dianna De La Garza on December 28, 2001 in Dallas, Texas. She is the maternal younger half-sister of Demi Lovato and Dallas Lovato. She is best known for her role as ""Juanita Solis"" on Desperate Housewives (2004). Madison has been made fun of for her weight but her sister, Demi Lovato, has spoken out about her and her own bullying/weight issues."
https://www.imdb.com/name/nm0004770	David was born in Buffalo, New York and grew up in Philadelphia, Pennsylvania. He is the son of Patti, a travel agent, and weatherman Dave Roberts (Boreanaz). His father is of Italian descent and his mother is of half Slovak ancestry. At the age of seven he decide to be an actor, which eventually led him to study cinema and photography at Ithaca College in New York. After graduating from college, David moved to Los Angeles in order to pursue a career in the movies. After some uncredited roles he received his first important role as Kelly's boyfriend in the series Married... with Children (1987). After three seasons of playing Angel in the hit series Buffy the Vampire Slayer (1997), he received his own spin-off show titled Angel (1999).
https://www.imdb.com/name/nm0306572	"Dominik García-Lorido was born in Miami, Florida, the daughter of Maria Victoria ""Marivi"" Lorido and actor Andy García. She is the eldest of four children, with sisters Daniella, Alessandra, and brother Andrés. Her parents are both of Cuban descent, and her father was born in Havana. She grew up in Los Angeles and began dancing at the age of three."
https://www.imdb.com/name/nm1938755	Jackson Hurst was born on February 17, 1979 in Houston, Texas, USA as Jackson Ryan Hurst. He is an actor and producer, known for The Mist (2007), Cleaner (2007) and A Bird of the Air (2011). He has been married to Stacy Stas Hurst since June 6, 2014.
